customer_id,first_name,last_name,email,phone,gender,birth_date,registration_date,loyalty_points,age,age_group,customer_tenure_days,customer_tenure_months,customer_tenure_years,registration_year,registration_quarter,registration_month,registration_weekday,registered_on_weekend,loyalty_segment,loyalty_tier,is_senior,is_young_customer,is_adult,is_long_term_customer,is_new_customer,loyalty_points_per_year,email_domain
4228,Vivaan,Mehta,vivaan.mehta4228@gmail.com,9453870210,Female,2005-01-22,2022-08-20,685,20,18-25,1230,41.0,3.37,2022,3,August,Saturday,1,High,3,0,1,0,0,0,202.66,gmail.com
4229,Aarav,Joshi,aarav.joshi4229@gmail.com,9137297972,Male,1989-09-25,2025-01-07,4808,36,36-45,359,12.0,0.98,2025,1,January,Tuesday,0,VIP,4,0,0,1,0,1,4856.57,gmail.com
4230,Krishna,Patel,krishna.patel4230@gmail.com,9570067751,Female,2003-02-11,2021-12-08,1067,22,18-25,1485,49.5,4.07,2021,4,December,Wednesday,0,VIP,4,0,1,0,0,0,261.52,gmail.com
4231,Aditya,Desai,aditya.desai4231@gmail.com,9824815357,Female,1998-07-01,2023-10-16,388,27,26-35,808,26.9,2.21,2023,4,October,Monday,0,Medium,2,0,0,1,0,0,174.77,gmail.com
4232,Krishna,Trivedi,krishna.trivedi4232@gmail.com,9898827205,Male,1985-08-14,2025-01-10,4344,40,36-45,356,11.9,0.98,2025,1,January,Friday,0,VIP,4,0,0,1,0,1,4387.88,gmail.com
4233,Aarav,Bhatt,aarav.bhatt4233@gmail.com,9157009173,Female,1998-01-18,2022-08-19,2165,27,26-35,1231,41.0,3.37,2022,3,August,Friday,0,VIP,4,0,0,1,0,0,640.53,gmail.com
4234,Riya,Bhatt,riya.bhatt4234@gmail.com,9149811125,Male,1982-12-27,2023-12-17,669,43,36-45,746,24.9,2.04,2023,4,December,Sunday,1,High,3,0,0,1,0,0,326.34,gmail.com
4235,Ananya,Patel,ananya.patel4235@gmail.com,9614955711,Female,1998-08-10,2026-01-01,3531,27,26-35,0,0.0,0.0,2026,1,January,Thursday,0,VIP,4,0,0,1,0,1,353100.0,gmail.com
4236,Vivaan,Patel,vivaan.patel4236@gmail.com,9797441706,Female,2000-12-07,2025-02-15,2874,25,18-25,320,10.7,0.88,2025,1,February,Saturday,1,VIP,4,0,1,0,0,1,3229.21,gmail.com
4237,Krishna,Gupta,krishna.gupta4237@gmail.com,9455350691,Female,1996-02-03,2026-01-18,1901,29,26-35,-17,-0.6,-0.05,2026,1,January,Sunday,1,VIP,4,0,0,1,0,1,-47525.0,gmail.com
4238,Priya,Trivedi,priya.trivedi4238@gmail.com,9230229531,Male,1975-08-19,2020-06-03,3782,50,46-60,2038,67.9,5.58,2020,2,June,Wednesday,0,VIP,4,0,0,0,1,0,676.57,gmail.com
4239,Vivaan,Joshi,vivaan.joshi4239@gmail.com,9825899346,Female,2000-08-18,2024-04-09,4198,25,18-25,632,21.1,1.73,2024,2,April,Tuesday,0,VIP,4,0,1,0,0,0,2412.64,gmail.com
4240,Arjun,Patel,arjun.patel4240@gmail.com,9552083179,Female,1979-05-13,2024-10-07,2951,46,46-60,451,15.0,1.24,2024,4,October,Monday,0,VIP,4,0,0,0,0,0,2360.8,gmail.com
4241,Krishna,Mehta,krishna.mehta4241@gmail.com,9309892285,Male,1990-03-01,2025-07-15,2231,35,26-35,170,5.7,0.47,2025,3,July,Tuesday,0,VIP,4,0,0,1,0,1,4647.92,gmail.com
4242,Aditya,Joshi,aditya.joshi4242@gmail.com,9780024732,Male,1997-09-08,2022-06-29,4951,28,26-35,1282,42.7,3.51,2022,2,June,Wednesday,0,VIP,4,0,0,1,0,0,1406.53,gmail.com
4243,Aarav,Gupta,aarav.gupta4243@gmail.com,9224367813,Male,1996-11-18,2021-07-22,2015,29,26-35,1624,54.1,4.45,2021,3,July,Thursday,0,VIP,4,0,0,1,0,0,451.79,gmail.com
4244,Aditya,Shah,aditya.shah4244@gmail.com,9977572833,Female,1986-12-11,2025-05-29,3541,39,36-45,217,7.2,0.59,2025,2,May,Thursday,0,VIP,4,0,0,1,0,1,5901.67,gmail.com
4245,Vivaan,Gupta,vivaan.gupta4245@gmail.com,9310267557,Male,1975-12-15,2025-04-05,2787,50,46-60,271,9.0,0.74,2025,2,April,Saturday,1,VIP,4,0,0,0,0,1,3716.0,gmail.com
4246,Aarav,Bhatt,aarav.bhatt4246@gmail.com,9453849624,Male,1971-01-03,2023-03-06,4458,55,46-60,1032,34.4,2.83,2023,1,March,Monday,0,VIP,4,0,0,0,0,0,1569.72,gmail.com
4247,Ananya,Shah,ananya.shah4247@gmail.com,9527698914,Female,1994-09-06,2026-02-15,1100,31,26-35,-45,-1.5,-0.12,2026,1,February,Sunday,1,VIP,4,0,0,1,0,1,-10000.0,gmail.com
4248,Riya,Bhatt,riya.bhatt4248@gmail.com,9782330247,Female,1983-07-10,2023-01-20,1026,42,36-45,1077,35.9,2.95,2023,1,January,Friday,0,VIP,4,0,0,1,0,0,346.62,gmail.com
4249,Aditya,Mehta,aditya.mehta4249@gmail.com,9408368548,Female,1971-11-26,2026-04-08,3479,54,46-60,-97,-3.2,-0.27,2026,2,April,Wednesday,0,VIP,4,0,0,0,0,1,-13380.77,gmail.com
4250,Vivaan,Modi,vivaan.modi4250@gmail.com,9524379054,Female,1995-12-18,2020-11-18,3100,30,26-35,1870,62.3,5.12,2020,4,November,Wednesday,0,VIP,4,0,0,1,1,0,604.29,gmail.com
4251,Riya,Shah,riya.shah4251@gmail.com,9470458289,Male,1983-05-08,2021-08-18,3268,42,36-45,1597,53.2,4.38,2021,3,August,Wednesday,0,VIP,4,0,0,1,0,0,744.42,gmail.com
4252,Ananya,Kapoor,ananya.kapoor4252@gmail.com,9250759690,Male,1982-04-19,2020-08-28,4698,43,36-45,1952,65.1,5.35,2020,3,August,Friday,0,VIP,4,0,0,1,1,0,876.49,gmail.com
4253,Aditya,Mehta,aditya.mehta4253@gmail.com,9732208559,Female,1970-06-04,2025-11-15,660,55,46-60,47,1.6,0.13,2025,4,November,Saturday,1,High,3,0,0,0,0,1,4714.29,gmail.com
4254,Aarav,Joshi,aarav.joshi4254@gmail.com,9100239871,Female,2001-03-07,2021-03-20,3854,24,18-25,1748,58.3,4.79,2021,1,March,Saturday,1,VIP,4,0,1,0,0,0,802.92,gmail.com
4255,Riya,Mehta,riya.mehta4255@gmail.com,9387111583,Male,1979-06-17,2023-11-07,76,46,46-60,786,26.2,2.15,2023,4,November,Tuesday,0,Low,1,0,0,0,0,0,35.19,gmail.com
4256,Krishna,Shah,krishna.shah4256@gmail.com,9695140611,Female,1976-09-15,2020-05-23,433,49,46-60,2049,68.3,5.61,2020,2,May,Saturday,1,Medium,2,0,0,0,1,0,77.05,gmail.com
4257,Vivaan,Trivedi,vivaan.trivedi4257@gmail.com,9537641549,Male,2001-05-05,2020-03-09,3666,24,18-25,2124,70.8,5.82,2020,1,March,Monday,0,VIP,4,0,1,0,1,0,628.82,gmail.com
4258,Riya,Modi,riya.modi4258@gmail.com,9644319906,Male,1971-07-06,2023-07-09,3693,54,46-60,907,30.2,2.48,2023,3,July,Sunday,1,VIP,4,0,0,0,0,0,1483.13,gmail.com
4259,Aarav,Gupta,aarav.gupta4259@gmail.com,9697855032,Male,2002-06-18,2020-05-26,3639,23,18-25,2046,68.2,5.61,2020,2,May,Tuesday,0,VIP,4,0,1,0,1,0,647.51,gmail.com
4260,Krishna,Mehta,krishna.mehta4260@gmail.com,9986663243,Female,2005-12-13,2021-05-14,4668,20,18-25,1693,56.4,4.64,2021,2,May,Friday,0,VIP,4,0,1,0,0,0,1003.87,gmail.com
4261,Neha,Desai,neha.desai4261@gmail.com,9888106616,Female,2005-02-07,2021-11-27,4706,20,18-25,1496,49.9,4.1,2021,4,November,Saturday,1,VIP,4,0,1,0,0,0,1145.01,gmail.com
4262,Riya,Shah,riya.shah4262@gmail.com,9521380081,Female,1981-04-24,2021-10-23,2646,44,36-45,1531,51.0,4.19,2021,4,October,Saturday,1,VIP,4,0,0,1,0,0,630.0,gmail.com
4263,Neha,Gupta,neha.gupta4263@gmail.com,9113828651,Male,1977-02-09,2021-01-15,1985,48,46-60,1812,60.4,4.96,2021,1,January,Friday,0,VIP,4,0,0,0,0,0,399.4,gmail.com
4264,Aarav,Desai,aarav.desai4264@gmail.com,9297789833,Female,1987-12-09,2021-01-19,2852,38,36-45,1808,60.3,4.95,2021,1,January,Tuesday,0,VIP,4,0,0,1,0,0,575.0,gmail.com
4265,Priya,Patel,priya.patel4265@gmail.com,9600218163,Female,2005-08-12,2023-06-05,1887,20,18-25,941,31.4,2.58,2023,2,June,Monday,0,VIP,4,0,1,0,0,0,728.57,gmail.com
4266,Neha,Joshi,neha.joshi4266@gmail.com,9773381868,Male,1974-10-07,2026-01-12,4327,51,46-60,-11,-0.4,-0.03,2026,1,January,Monday,0,VIP,4,0,0,0,0,1,-216350.0,gmail.com
4267,Priya,Patel,priya.patel4267@gmail.com,9716039230,Male,2001-10-17,2022-09-21,2179,24,18-25,1198,39.9,3.28,2022,3,September,Wednesday,0,VIP,4,0,1,0,0,0,662.31,gmail.com
4268,Priya,Shah,priya.shah4268@gmail.com,9446353167,Male,1977-08-25,2025-02-12,615,48,46-60,323,10.8,0.88,2025,1,February,Wednesday,0,High,3,0,0,0,0,1,691.01,gmail.com
4269,Diya,Trivedi,diya.trivedi4269@gmail.com,9336560950,Female,1990-01-26,2023-05-15,1501,35,26-35,962,32.1,2.64,2023,2,May,Monday,0,VIP,4,0,0,1,0,0,566.42,gmail.com
4270,Neha,Kapoor,neha.kapoor4270@gmail.com,9253780765,Female,1994-12-11,2022-03-26,896,31,26-35,1377,45.9,3.77,2022,1,March,Saturday,1,High,3,0,0,1,0,0,237.04,gmail.com
4271,Krishna,Kapoor,krishna.kapoor4271@gmail.com,9575278167,Male,1998-02-03,2025-01-17,3027,27,26-35,349,11.6,0.96,2025,1,January,Friday,0,VIP,4,0,0,1,0,1,3120.62,gmail.com
4272,Krishna,Modi,krishna.modi4272@gmail.com,9988324477,Female,1978-02-06,2025-05-17,600,47,46-60,229,7.6,0.63,2025,2,May,Saturday,1,High,3,0,0,0,0,1,937.5,gmail.com
4273,Krishna,Joshi,krishna.joshi4273@gmail.com,9550966533,Male,1988-08-14,2026-02-09,266,37,36-45,-39,-1.3,-0.11,2026,1,February,Monday,0,Medium,2,0,0,1,0,1,-2660.0,gmail.com
4274,Neha,Shah,neha.shah4274@gmail.com,9499467523,Male,1980-03-16,2023-04-16,337,45,36-45,991,33.0,2.72,2023,2,April,Sunday,1,Medium,2,0,0,1,0,0,123.44,gmail.com
4275,Vivaan,Joshi,vivaan.joshi4275@gmail.com,9130939289,Male,2001-01-25,2023-06-30,4995,24,18-25,916,30.5,2.51,2023,2,June,Friday,0,VIP,4,0,1,0,0,0,1982.14,gmail.com
4276,Arjun,Kapoor,arjun.kapoor4276@gmail.com,9720926336,Male,1977-01-23,2021-07-26,1491,48,46-60,1620,54.0,4.44,2021,3,July,Monday,0,VIP,4,0,0,0,0,0,335.06,gmail.com
4277,Riya,Mehta,riya.mehta4277@gmail.com,9606846050,Female,1980-08-26,2021-12-25,4145,45,36-45,1468,48.9,4.02,2021,4,December,Saturday,1,VIP,4,0,0,1,0,0,1028.54,gmail.com
4278,Diya,Trivedi,diya.trivedi4278@gmail.com,9126067139,Male,1976-02-24,2020-05-28,4668,49,46-60,2044,68.1,5.6,2020,2,May,Thursday,0,VIP,4,0,0,0,1,0,832.09,gmail.com
4279,Aditya,Kapoor,aditya.kapoor4279@gmail.com,9580915896,Male,2001-05-06,2025-04-19,3907,24,18-25,257,8.6,0.7,2025,2,April,Saturday,1,VIP,4,0,1,0,0,1,5502.82,gmail.com
4280,Ananya,Bhatt,ananya.bhatt4280@gmail.com,9561452358,Female,1971-12-14,2025-11-20,3980,54,46-60,42,1.4,0.12,2025,4,November,Thursday,0,VIP,4,0,0,0,0,1,30615.38,gmail.com
4281,Aditya,Bhatt,aditya.bhatt4281@gmail.com,9689464419,Male,1980-12-08,2025-07-29,3283,45,36-45,156,5.2,0.43,2025,3,July,Tuesday,0,VIP,4,0,0,1,0,1,7461.36,gmail.com
4282,Riya,Mehta,riya.mehta4282@gmail.com,9496584708,Male,1994-09-22,2021-02-09,2921,31,26-35,1787,59.6,4.9,2021,1,February,Tuesday,0,VIP,4,0,0,1,0,0,594.91,gmail.com
4283,Riya,Bhatt,riya.bhatt4283@gmail.com,9358907429,Male,1999-11-06,2021-04-07,2779,26,26-35,1730,57.7,4.74,2021,2,April,Wednesday,0,VIP,4,0,0,1,0,0,585.05,gmail.com
4284,Ananya,Desai,ananya.desai4284@gmail.com,9171023449,Female,1987-09-28,2023-12-19,543,38,36-45,744,24.8,2.04,2023,4,December,Tuesday,0,High,3,0,0,1,0,0,264.88,gmail.com
4285,Arjun,Shah,arjun.shah4285@gmail.com,9726146796,Male,1986-01-24,2023-09-14,2466,39,36-45,840,28.0,2.3,2023,3,September,Thursday,0,VIP,4,0,0,1,0,0,1067.53,gmail.com
4286,Neha,Mehta,neha.mehta4286@gmail.com,9549008362,Female,1992-10-15,2024-01-25,4367,33,26-35,707,23.6,1.94,2024,1,January,Thursday,0,VIP,4,0,0,1,0,0,2239.49,gmail.com
4287,Vivaan,Patel,vivaan.patel4287@gmail.com,9769994849,Male,1998-06-23,2026-01-18,4636,27,26-35,-17,-0.6,-0.05,2026,1,January,Sunday,1,VIP,4,0,0,1,0,1,-115900.0,gmail.com
4288,Aditya,Bhatt,aditya.bhatt4288@gmail.com,9499200915,Male,1980-08-01,2021-07-06,2295,45,36-45,1640,54.7,4.49,2021,3,July,Tuesday,0,VIP,4,0,0,1,0,0,510.0,gmail.com
4289,Riya,Modi,riya.modi4289@gmail.com,9914365137,Female,1978-06-02,2024-08-18,2064,47,46-60,501,16.7,1.37,2024,3,August,Sunday,1,VIP,4,0,0,0,0,0,1495.65,gmail.com
4290,Diya,Modi,diya.modi4290@gmail.com,9394118251,Male,1987-08-18,2024-06-12,1018,38,36-45,568,18.9,1.56,2024,2,June,Wednesday,0,VIP,4,0,0,1,0,0,648.41,gmail.com
4291,Vivaan,Bhatt,vivaan.bhatt4291@gmail.com,9161798574,Male,1984-01-03,2021-07-01,4477,42,36-45,1645,54.8,4.51,2021,3,July,Thursday,0,VIP,4,0,0,1,0,0,990.49,gmail.com
4292,Aditya,Modi,aditya.modi4292@gmail.com,9940091189,Male,1971-10-16,2022-06-20,2418,54,46-60,1291,43.0,3.54,2022,2,June,Monday,0,VIP,4,0,0,0,0,0,681.13,gmail.com
4293,Diya,Patel,diya.patel4293@gmail.com,9587285998,Male,1993-12-15,2020-04-17,2720,32,26-35,2085,69.5,5.71,2020,2,April,Friday,0,VIP,4,0,0,1,1,0,475.52,gmail.com
4294,Krishna,Modi,krishna.modi4294@gmail.com,9346926614,Male,1985-03-03,2022-03-18,577,40,36-45,1385,46.2,3.79,2022,1,March,Friday,0,High,3,0,0,1,0,0,151.84,gmail.com
4295,Neha,Modi,neha.modi4295@gmail.com,9833382321,Female,1975-10-03,2020-01-17,4069,50,46-60,2176,72.5,5.96,2020,1,January,Friday,0,VIP,4,0,0,0,1,0,681.57,gmail.com
4296,Priya,Joshi,priya.joshi4296@gmail.com,9555862384,Female,1987-07-21,2025-04-26,2699,38,36-45,250,8.3,0.68,2025,2,April,Saturday,1,VIP,4,0,0,1,0,1,3911.59,gmail.com
4297,Riya,Mehta,riya.mehta4297@gmail.com,9599980745,Female,1973-12-11,2021-03-10,3434,52,46-60,1758,58.6,4.82,2021,1,March,Wednesday,0,VIP,4,0,0,0,0,0,710.97,gmail.com
4298,Aditya,Kapoor,aditya.kapoor4298@gmail.com,9836358336,Female,1978-10-04,2022-12-17,2347,47,46-60,1111,37.0,3.04,2022,4,December,Saturday,1,VIP,4,0,0,0,0,0,769.51,gmail.com
4299,Arjun,Shah,arjun.shah4299@gmail.com,9340531453,Male,1990-08-26,2024-08-06,3361,35,26-35,513,17.1,1.41,2024,3,August,Tuesday,0,VIP,4,0,0,1,0,0,2366.9,gmail.com
4300,Vivaan,Bhatt,vivaan.bhatt4300@gmail.com,9694569660,Female,1973-11-25,2023-06-03,1663,52,46-60,943,31.4,2.58,2023,2,June,Saturday,1,VIP,4,0,0,0,0,0,642.08,gmail.com
4301,Diya,Kapoor,diya.kapoor4301@gmail.com,9444756656,Female,1970-10-09,2025-09-04,1507,55,46-60,119,4.0,0.33,2025,3,September,Thursday,0,VIP,4,0,0,0,0,1,4432.35,gmail.com
4302,Aarav,Joshi,aarav.joshi4302@gmail.com,9433801991,Female,1977-08-04,2020-04-13,4169,48,46-60,2089,69.6,5.72,2020,2,April,Monday,0,VIP,4,0,0,0,1,0,727.57,gmail.com
4303,Riya,Joshi,riya.joshi4303@gmail.com,9213225399,Female,1982-05-26,2024-09-25,252,43,36-45,463,15.4,1.27,2024,3,September,Wednesday,0,Medium,2,0,0,1,0,0,196.88,gmail.com
4304,Ananya,Modi,ananya.modi4304@gmail.com,9694015855,Female,1981-12-13,2023-11-29,2670,44,36-45,764,25.5,2.09,2023,4,November,Wednesday,0,VIP,4,0,0,1,0,0,1271.43,gmail.com
4305,Neha,Mehta,neha.mehta4305@gmail.com,9601049666,Male,1970-11-03,2023-11-13,1084,55,46-60,780,26.0,2.14,2023,4,November,Monday,0,VIP,4,0,0,0,0,0,504.19,gmail.com
4306,Priya,Kapoor,priya.kapoor4306@gmail.com,9524618487,Male,1973-10-15,2023-08-08,476,52,46-60,877,29.2,2.4,2023,3,August,Tuesday,0,Medium,2,0,0,0,0,0,197.51,gmail.com
4307,Vivaan,Mehta,vivaan.mehta4307@gmail.com,9977782215,Male,1990-05-03,2020-01-22,2250,35,26-35,2171,72.4,5.95,2020,1,January,Wednesday,0,VIP,4,0,0,1,1,0,377.52,gmail.com
4308,Krishna,Gupta,krishna.gupta4308@gmail.com,9481299628,Male,1971-11-25,2025-05-28,3676,54,46-60,218,7.3,0.6,2025,2,May,Wednesday,0,VIP,4,0,0,0,0,1,6026.23,gmail.com
4309,Neha,Desai,neha.desai4309@gmail.com,9999801129,Male,1995-03-14,2021-05-27,1833,30,26-35,1680,56.0,4.6,2021,2,May,Thursday,0,VIP,4,0,0,1,0,0,397.61,gmail.com
4310,Krishna,Trivedi,krishna.trivedi4310@gmail.com,9804237552,Female,1986-08-02,2024-07-31,2955,39,36-45,519,17.3,1.42,2024,3,July,Wednesday,0,VIP,4,0,0,1,0,0,2066.43,gmail.com
4311,Aarav,Kapoor,aarav.kapoor4311@gmail.com,9353784119,Male,1984-11-05,2021-05-13,4216,41,36-45,1694,56.5,4.64,2021,2,May,Thursday,0,VIP,4,0,0,1,0,0,906.67,gmail.com
4312,Neha,Patel,neha.patel4312@gmail.com,9760930596,Female,1997-04-08,2022-03-09,414,28,26-35,1394,46.5,3.82,2022,1,March,Wednesday,0,Medium,2,0,0,1,0,0,108.09,gmail.com
4313,Ananya,Trivedi,ananya.trivedi4313@gmail.com,9470226454,Male,1995-12-28,2024-07-16,1751,30,26-35,534,17.8,1.46,2024,3,July,Tuesday,0,VIP,4,0,0,1,0,0,1191.16,gmail.com
4314,Krishna,Modi,krishna.modi4314@gmail.com,9285088498,Female,1984-11-06,2024-03-02,1962,41,36-45,670,22.3,1.84,2024,1,March,Saturday,1,VIP,4,0,0,1,0,0,1060.54,gmail.com
4315,Aarav,Mehta,aarav.mehta4315@gmail.com,9936698124,Female,1990-02-19,2020-04-03,918,35,26-35,2099,70.0,5.75,2020,2,April,Friday,0,High,3,0,0,1,1,0,159.38,gmail.com
4316,Krishna,Kapoor,krishna.kapoor4316@gmail.com,9625930175,Male,2003-01-04,2023-03-29,2382,23,18-25,1009,33.6,2.76,2023,1,March,Wednesday,0,VIP,4,0,1,0,0,0,859.93,gmail.com
4317,Krishna,Desai,krishna.desai4317@gmail.com,9190904574,Female,2000-07-05,2022-08-15,4105,25,18-25,1235,41.2,3.38,2022,3,August,Monday,0,VIP,4,0,1,0,0,0,1210.91,gmail.com
4318,Riya,Patel,riya.patel4318@gmail.com,9930537944,Male,1981-06-06,2022-10-20,2615,44,36-45,1169,39.0,3.2,2022,4,October,Thursday,0,VIP,4,0,0,1,0,0,814.64,gmail.com
4319,Arjun,Trivedi,arjun.trivedi4319@gmail.com,9570470408,Female,1974-10-03,2026-02-02,645,51,46-60,-32,-1.1,-0.09,2026,1,February,Monday,0,High,3,0,0,0,0,1,-8062.5,gmail.com
4320,Ananya,Kapoor,ananya.kapoor4320@gmail.com,9909143989,Male,1975-10-07,2021-09-16,379,50,46-60,1568,52.3,4.3,2021,3,September,Thursday,0,Medium,2,0,0,0,0,0,87.94,gmail.com
4321,Neha,Gupta,neha.gupta4321@gmail.com,9347381953,Male,1989-02-03,2025-07-15,3583,36,36-45,170,5.7,0.47,2025,3,July,Tuesday,0,VIP,4,0,0,1,0,1,7464.58,gmail.com
4322,Priya,Bhatt,priya.bhatt4322@gmail.com,9814205238,Male,2005-06-04,2020-06-02,1253,20,18-25,2039,68.0,5.59,2020,2,June,Tuesday,0,VIP,4,0,1,0,1,0,223.75,gmail.com
4323,Aditya,Patel,aditya.patel4323@gmail.com,9113921803,Female,1998-02-20,2020-03-08,1708,27,26-35,2125,70.8,5.82,2020,1,March,Sunday,1,VIP,4,0,0,1,1,0,292.97,gmail.com
4324,Vivaan,Trivedi,vivaan.trivedi4324@gmail.com,9637295137,Female,1999-10-07,2020-03-28,4003,26,26-35,2105,70.2,5.77,2020,1,March,Saturday,1,VIP,4,0,0,1,1,0,692.56,gmail.com
4325,Krishna,Gupta,krishna.gupta4325@gmail.com,9865788167,Female,1997-02-04,2022-11-07,3385,28,26-35,1151,38.4,3.15,2022,4,November,Monday,0,VIP,4,0,0,1,0,0,1071.2,gmail.com
4326,Arjun,Patel,arjun.patel4326@gmail.com,9749183687,Male,1996-05-02,2021-05-04,4852,29,26-35,1703,56.8,4.67,2021,2,May,Tuesday,0,VIP,4,0,0,1,0,0,1036.75,gmail.com
4327,Neha,Gupta,neha.gupta4327@gmail.com,9860051942,Male,1974-12-12,2024-07-28,2083,51,46-60,522,17.4,1.43,2024,3,July,Sunday,1,VIP,4,0,0,0,0,0,1446.53,gmail.com
4328,Ananya,Modi,ananya.modi4328@gmail.com,9897076654,Male,1972-04-10,2022-08-27,1893,53,46-60,1223,40.8,3.35,2022,3,August,Saturday,1,VIP,4,0,0,0,0,0,563.39,gmail.com
4329,Krishna,Gupta,krishna.gupta4329@gmail.com,9462666011,Female,1980-12-19,2022-11-11,3719,45,36-45,1147,38.2,3.14,2022,4,November,Friday,0,VIP,4,0,0,1,0,0,1180.63,gmail.com
4330,Neha,Kapoor,neha.kapoor4330@gmail.com,9853605940,Male,1993-06-17,2023-08-19,3448,32,26-35,866,28.9,2.37,2023,3,August,Saturday,1,VIP,4,0,0,1,0,0,1448.74,gmail.com
4331,Arjun,Shah,arjun.shah4331@gmail.com,9983963985,Male,1990-09-22,2023-03-23,902,35,26-35,1015,33.8,2.78,2023,1,March,Thursday,0,High,3,0,0,1,0,0,323.3,gmail.com
4332,Krishna,Joshi,krishna.joshi4332@gmail.com,9752539142,Female,1988-11-19,2025-08-05,1396,37,36-45,149,5.0,0.41,2025,3,August,Tuesday,0,VIP,4,0,0,1,0,1,3323.81,gmail.com
4333,Vivaan,Patel,vivaan.patel4333@gmail.com,9774371648,Female,1976-08-20,2025-10-31,1863,49,46-60,62,2.1,0.17,2025,4,October,Friday,0,VIP,4,0,0,0,0,1,10350.0,gmail.com
4334,Diya,Desai,diya.desai4334@gmail.com,9837402572,Male,1975-12-12,2025-01-25,3488,50,46-60,341,11.4,0.93,2025,1,January,Saturday,1,VIP,4,0,0,0,0,1,3710.64,gmail.com
4335,Krishna,Bhatt,krishna.bhatt4335@gmail.com,9923186739,Female,2005-07-16,2023-05-17,1247,20,18-25,960,32.0,2.63,2023,2,May,Wednesday,0,VIP,4,0,1,0,0,0,472.35,gmail.com
4336,Aditya,Mehta,aditya.mehta4336@gmail.com,9634878909,Male,1979-07-12,2023-09-08,4690,46,46-60,846,28.2,2.32,2023,3,September,Friday,0,VIP,4,0,0,0,0,0,2012.88,gmail.com
4337,Arjun,Desai,arjun.desai4337@gmail.com,9989274879,Female,1988-02-15,2025-09-08,4773,37,36-45,115,3.8,0.32,2025,3,September,Monday,0,VIP,4,0,0,1,0,1,14463.64,gmail.com
4338,Priya,Joshi,priya.joshi4338@gmail.com,9321712672,Female,1989-07-27,2025-01-27,3496,36,36-45,339,11.3,0.93,2025,1,January,Monday,0,VIP,4,0,0,1,0,1,3719.15,gmail.com
4339,Aditya,Shah,aditya.shah4339@gmail.com,9416777456,Female,1971-11-06,2025-03-26,1389,54,46-60,281,9.4,0.77,2025,1,March,Wednesday,0,VIP,4,0,0,0,0,1,1780.77,gmail.com
4340,Priya,Joshi,priya.joshi4340@gmail.com,9861713648,Female,2003-06-02,2020-02-12,3272,22,18-25,2150,71.7,5.89,2020,1,February,Wednesday,0,VIP,4,0,1,0,1,0,554.58,gmail.com
4341,Aarav,Kapoor,aarav.kapoor4341@gmail.com,9997585870,Female,1971-09-10,2024-02-15,870,54,46-60,686,22.9,1.88,2024,1,February,Thursday,0,High,3,0,0,0,0,0,460.32,gmail.com
4342,Krishna,Patel,krishna.patel4342@gmail.com,9454172285,Female,1998-10-20,2024-12-15,2485,27,26-35,382,12.7,1.05,2024,4,December,Sunday,1,VIP,4,0,0,1,0,0,2344.34,gmail.com
4343,Arjun,Kapoor,arjun.kapoor4343@gmail.com,9140554757,Male,1989-08-17,2025-07-16,4999,36,36-45,169,5.6,0.46,2025,3,July,Wednesday,0,VIP,4,0,0,1,0,1,10636.17,gmail.com
4344,Diya,Joshi,diya.joshi4344@gmail.com,9201817774,Male,1975-11-17,2025-08-24,4176,50,46-60,130,4.3,0.36,2025,3,August,Sunday,1,VIP,4,0,0,0,0,1,11286.49,gmail.com
4345,Neha,Shah,neha.shah4345@gmail.com,9374412867,Male,1999-11-14,2024-03-03,1743,26,26-35,669,22.3,1.83,2024,1,March,Sunday,1,VIP,4,0,0,1,0,0,947.28,gmail.com
4346,Priya,Patel,priya.patel4346@gmail.com,9805206969,Male,1980-12-02,2021-05-20,4055,45,36-45,1687,56.2,4.62,2021,2,May,Thursday,0,VIP,4,0,0,1,0,0,875.81,gmail.com
4347,Krishna,Patel,krishna.patel4347@gmail.com,9385924723,Female,1971-11-17,2022-11-23,4442,54,46-60,1135,37.8,3.11,2022,4,November,Wednesday,0,VIP,4,0,0,0,0,0,1423.72,gmail.com
4348,Diya,Bhatt,diya.bhatt4348@gmail.com,9283080968,Male,1973-01-24,2024-04-23,4426,52,46-60,618,20.6,1.69,2024,2,April,Tuesday,0,VIP,4,0,0,0,0,0,2603.53,gmail.com
4349,Krishna,Desai,krishna.desai4349@gmail.com,9713703834,Female,1997-01-08,2021-11-21,1217,29,26-35,1502,50.1,4.12,2021,4,November,Sunday,1,VIP,4,0,0,1,0,0,294.67,gmail.com
4350,Krishna,Modi,krishna.modi4350@gmail.com,9588538912,Female,2003-06-19,2023-05-10,890,22,18-25,967,32.2,2.65,2023,2,May,Wednesday,0,High,3,0,1,0,0,0,334.59,gmail.com
4351,Aditya,Gupta,aditya.gupta4351@gmail.com,9717482358,Female,1991-02-08,2022-01-11,2493,34,26-35,1451,48.4,3.98,2022,1,January,Tuesday,0,VIP,4,0,0,1,0,0,624.81,gmail.com
4352,Riya,Modi,riya.modi4352@gmail.com,9206716898,Male,1986-03-05,2025-09-29,616,39,36-45,94,3.1,0.26,2025,3,September,Monday,0,High,3,0,0,1,0,1,2281.48,gmail.com
